,minutes,touches,role,playerId,teamId,playerName,xGOT,goals_conceded,match_id,date,teamName
227,90,,Keeper,777035,7878,Luis Maximiano,0.82,0,3629208,2021-11-01 21:00:00,Granada
228,90,,Keeper,616539,8560,Alex Remiro,1.12,1,3629209,2021-10-31 21:00:00,Real Sociedad
229,90,,Keeper,660625,8315,Unai Simon,1.23,1,3629209,2021-10-31 21:00:00,Athletic Club
230,90,,Keeper,245555,10205,Geronimo Rulli,0.29,0,3629223,2021-11-07 14:00:00,Villarreal
231,90,,Keeper,581919,8305,David Soria,1.38,1,3629223,2021-11-07 14:00:00,Getafe
232,90,,Keeper,212512,10267,Jasper Cillessen,2.78,3,3629222,2021-11-07 16:15:00,Valencia
233,90,,Keeper,177126,9906,Jan Oblak,1.39,3,3629222,2021-11-07 16:15:00,Atletico Madrid
234,90,,Keeper,114762,8661,Manolo Reina,0.82,2,3629218,2021-11-07 18:30:00,Mallorca
235,90,,Keeper,303353,10268,Edgar Badia,2.11,2,3629218,2021-11-07 18:30:00,Elche
236,90,,Keeper,592412,9910,Matias Dituro,2.94,3,3629217,2021-11-06 16:15:00,Celta Vigo
237,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.51,3,3629217,2021-11-06 16:15:00,Barcelona
238,90,,Keeper,41466,8558,Diego Lopez,1.45,0,3629219,2021-11-06 14:00:00,Espanyol
239,90,,Keeper,777035,7878,Luis Maximiano,1.79,2,3629219,2021-11-06 14:00:00,Granada
240,90,,Keeper,683762,8371,Sergio Herrera,1.61,2,3629220,2021-11-07 18:30:00,Osasuna
241,90,,Keeper,241059,9866,Fernando Pacheco,1.18,1,3629214,2021-11-06 18:30:00,Deportivo Alaves
242,90,,Keeper,1041445,8581,Dani Cárdenas,1.48,2,3629214,2021-11-06 18:30:00,Levante
243,90,,Keeper,37421,8603,Claudio Bravo,0.24,2,3629216,2021-11-07 21:00:00,Real Betis
244,90,,Keeper,340020,8302,Yassine Bounou,0.02,0,3629216,2021-11-07 21:00:00,Sevilla
245,90,,Keeper,1041445,8581,Dani Cárdenas,0.09,0,3629229,2021-11-19 21:00:00,Levante
246,90,,Keeper,660625,8315,Unai Simon,0.18,0,3629229,2021-11-19 21:00:00,Athletic Club
247,90,,Keeper,170323,8633,Thibaut Courtois,0.43,1,3629221,2021-11-06 21:00:00,Real Madrid
248,90,,Keeper,254241,8370,Stole Dimitrievski,0.98,2,3629221,2021-11-06 21:00:00,Rayo Vallecano
249,90,,Keeper,592412,9910,Matias Dituro,1.60,1,3629226,2021-11-20 14:00:00,Celta Vigo
250,90,,Keeper,245555,10205,Geronimo Rulli,1.24,1,3629226,2021-11-20 14:00:00,Villarreal
251,90,,Keeper,177126,9906,Jan Oblak,0.39,0,3629224,2021-11-20 18:30:00,Atletico Madrid
252,90,,Keeper,340020,8302,Yassine Bounou,1.30,2,3629231,2021-11-20 16:15:00,Sevilla
253,90,,Keeper,241059,9866,Fernando Pacheco,1.73,2,3629231,2021-11-20 16:15:00,Deportivo Alaves
254,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.28,0,3629225,2021-11-20 21:00:00,Barcelona
255,90,,Keeper,41466,8558,Diego Lopez,1.37,1,3629225,2021-11-20 21:00:00,Espanyol
256,90,,Keeper,581919,8305,David Soria,0.66,0,3629227,2021-11-21 14:00:00,Getafe
257,90,,Keeper,486981,8385,Jeremias Ledesma,1.67,4,3629227,2021-11-21 14:00:00,Cadiz
258,90,,Keeper,254241,8370,Stole Dimitrievski,1.02,1,3629232,2021-11-22 21:00:00,Rayo Vallecano
259,90,,Keeper,114762,8661,Manolo Reina,2.35,3,3629232,2021-11-22 21:00:00,Mallorca
260,90,,Keeper,777035,7878,Luis Maximiano,3.13,4,3629228,2021-11-21 16:15:00,Granada
261,90,,Keeper,170323,8633,Thibaut Courtois,0.32,1,3629228,2021-11-21 16:15:00,Real Madrid
262,90,,Keeper,616539,8560,Alex Remiro,0.51,0,3629230,2021-11-21 21:00:00,Real Sociedad
263,90,,Keeper,212512,10267,Jasper Cillessen,0.20,0,3629230,2021-11-21 21:00:00,Valencia
264,90,,Keeper,303353,10268,Edgar Badia,2.17,3,3629233,2021-11-21 18:30:00,Elche
265,90,,Keeper,361717,8603,Rui Silva,0.86,0,3629233,2021-11-21 18:30:00,Real Betis
266,90,,Keeper,683762,8371,Sergio Herrera,1.14,1,3629240,2021-11-29 21:00:00,Osasuna
267,90,,Keeper,660625,8315,Unai Simon,1.84,2,3629235,2021-11-26 21:00:00,Athletic Club
268,90,,Keeper,777035,7878,Luis Maximiano,0.92,2,3629235,2021-11-26 21:00:00,Granada
269,90,,Keeper,114762,8661,Manolo Reina,0,0,3629237,2021-11-27 18:30:00,Mallorca
270,90,,Keeper,581919,8305,David Soria,0.08,0,3629237,2021-11-27 18:30:00,Getafe
271,90,,Keeper,212512,10267,Jasper Cillessen,1.90,1,3629242,2021-11-27 16:15:00,Valencia
272,90,,Keeper,254241,8370,Stole Dimitrievski,1.82,1,3629242,2021-11-27 16:15:00,Rayo Vallecano
273,90,,Keeper,245555,10205,Geronimo Rulli,3.46,3,3629243,2021-11-27 21:00:00,Villarreal
274,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.60,1,3629243,2021-11-27 21:00:00,Barcelona
275,90,,Keeper,777035,7878,Luis Maximiano,0.44,1,3629248,2021-12-03 21:00:00,Granada
276,90,,Keeper,241059,9866,Fernando Pacheco,1.05,2,3629248,2021-12-03 21:00:00,Deportivo Alaves
277,90,,Keeper,361717,8603,Rui Silva,0.71,1,3629236,2021-11-28 14:00:00,Real Betis
278,90,,Keeper,1041445,8581,Dani Cárdenas,2.21,3,3629236,2021-11-28 14:00:00,Levante
279,90,,Keeper,170323,8633,Thibaut Courtois,0.46,0,3629180,2021-12-01 21:00:00,Real Madrid
280,90,,Keeper,660625,8315,Unai Simon,1.76,1,3629180,2021-12-01 21:00:00,Athletic Club
281,90,,Keeper,241059,9866,Fernando Pacheco,2.06,2,3629234,2021-11-27 14:00:00,Deportivo Alaves
282,90,,Keeper,592412,9910,Matias Dituro,0.85,1,3629234,2021-11-27 14:00:00,Celta Vigo
283,90,,Keeper,41466,8558,Diego Lopez,0.78,0,3629239,2021-11-28 16:15:00,Espanyol
284,90,,Keeper,616539,8560,Alex Remiro,0.27,1,3629239,2021-11-28 16:15:00,Real Sociedad
285,90,,Keeper,486981,8385,Jeremias Ledesma,3.00,4,3629238,2021-11-28 18:30:00,Cadiz
286,90,,Keeper,177126,9906,Jan Oblak,0.78,1,3629238,2021-11-28 18:30:00,Atletico Madrid
287,90,,Keeper,170323,8633,Thibaut Courtois,1.39,1,3629241,2021-11-28 21:00:00,Real Madrid
288,90,,Keeper,340020,8302,Yassine Bounou,1.43,2,3629241,2021-11-28 21:00:00,Sevilla
289,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.78,1,3629245,2021-12-04 16:15:00,Barcelona
290,90,,Keeper,361717,8603,Rui Silva,0.51,0,3629245,2021-12-04 16:15:00,Real Betis
291,90,,Keeper,340020,8302,Yassine Bounou,0.21,0,3629251,2021-12-04 14:00:00,Sevilla
292,90,,Keeper,245555,10205,Geronimo Rulli,0.53,1,3629251,2021-12-04 14:00:00,Villarreal
293,90,,Keeper,616539,8560,Alex Remiro,2.66,2,3629250,2021-12-04 21:00:00,Real Sociedad
294,90,,Keeper,170323,8633,Thibaut Courtois,0,0,3629250,2021-12-04 21:00:00,Real Madrid
295,90,,Keeper,177126,9906,Jan Oblak,1.45,2,3629244,2021-12-04 18:30:00,Atletico Madrid
296,90,,Keeper,114762,8661,Manolo Reina,1.77,1,3629244,2021-12-04 18:30:00,Mallorca
297,90,,Keeper,254241,8370,Stole Dimitrievski,0.41,0,3629252,2021-12-05 14:00:00,Rayo Vallecano
298,90,,Keeper,41466,8558,Diego Lopez,0,1,3629252,2021-12-05 14:00:00,Espanyol
299,90,,Keeper,581919,8305,David Soria,0.41,0,3629247,2021-12-06 21:00:00,Getafe
300,90,,Keeper,660625,8315,Unai Simon,0.87,0,3629247,2021-12-06 21:00:00,Athletic Club
301,90,,Keeper,303353,10268,Edgar Badia,2.42,1,3629253,2021-12-05 16:15:00,Elche
302,90,,Keeper,486981,8385,Jeremias Ledesma,2.09,3,3629253,2021-12-05 16:15:00,Cadiz
303,90,,Keeper,1041445,8581,Dani Cárdenas,0.32,0,3629249,2021-12-05 18:30:00,Levante
304,90,,Keeper,114762,8661,Manolo Reina,1.38,0,3629257,2021-12-10 21:00:00,Mallorca
305,90,,Keeper,592412,9910,Matias Dituro,0.08,0,3629257,2021-12-10 21:00:00,Celta Vigo
306,90,,Keeper,592412,9910,Matias Dituro,1.28,2,3629246,2021-12-05 21:00:00,Celta Vigo
307,90,,Keeper,212512,10267,Jasper Cillessen,1.48,1,3629246,2021-12-05 21:00:00,Valencia
308,90,,Keeper,212512,10267,Jasper Cillessen,1.92,1,3629262,2021-12-11 18:30:00,Valencia
309,90,,Keeper,303353,10268,Edgar Badia,1.75,2,3629262,2021-12-11 18:30:00,Elche
310,90,,Keeper,41466,8558,Diego Lopez,3.21,3,3629259,2021-12-11 14:00:00,Espanyol
311,90,,Keeper,1041445,8581,Dani Cárdenas,2.61,4,3629259,2021-12-11 14:00:00,Levante
312,90,,Keeper,241059,9866,Fernando Pacheco,0.08,1,3629254,2021-12-11 16:15:00,Deportivo Alaves
313,90,,Keeper,581919,8305,David Soria,0.81,1,3629254,2021-12-11 16:15:00,Getafe
314,90,,Keeper,245555,10205,Geronimo Rulli,1.16,0,3629263,2021-12-12 14:00:00,Villarreal
315,90,,Keeper,254241,8370,Stole Dimitrievski,1.62,2,3629263,2021-12-12 14:00:00,Rayo Vallecano
316,90,,Keeper,660625,8315,Unai Simon,0.63,1,3629255,2021-12-11 21:00:00,Athletic Club
317,90,,Keeper,340020,8302,Yassine Bounou,1.54,0,3629255,2021-12-11 21:00:00,Sevilla
318,90,,Keeper,486981,8385,Jeremias Ledesma,0.82,1,3629258,2021-12-13 21:00:00,Cadiz
319,90,,Keeper,777035,7878,Luis Maximiano,1.07,1,3629258,2021-12-13 21:00:00,Granada
320,90,,Keeper,361717,8603,Rui Silva,1.50,0,3629256,2021-12-12 18:30:00,Real Betis
321,90,,Keeper,616539,8560,Alex Remiro,1.50,4,3629256,2021-12-12 18:30:00,Real Sociedad
322,90,,Keeper,683762,8371,Sergio Herrera,1.88,2,3629260,2021-12-12 16:15:00,Osasuna
323,90,,Keeper,170323,8633,Thibaut Courtois,1.83,0,3629261,2021-12-12 21:00:00,Real Madrid
324,90,,Keeper,177126,9906,Jan Oblak,0.61,2,3629261,2021-12-12 21:00:00,Atletico Madrid
325,90,,Keeper,592412,9910,Matias Dituro,0.83,1,3629266,2021-12-17 21:00:00,Celta Vigo
326,90,,Keeper,41466,8558,Diego Lopez,2.12,3,3629266,2021-12-17 21:00:00,Espanyol
327,90,,Keeper,245555,10205,Geronimo Rulli,0.26,2,3629133,2021-12-21 19:00:00,Villarreal
328,90,,Keeper,241059,9866,Fernando Pacheco,4.97,5,3629133,2021-12-21 19:00:00,Deportivo Alaves
329,90,,Keeper,1041445,8581,Dani Cárdenas,2.89,4,3629269,2021-12-20 21:00:00,Levante
330,90,,Keeper,212512,10267,Jasper Cillessen,3.53,3,3629269,2021-12-20 21:00:00,Valencia
331,90,,Keeper,254241,8370,Stole Dimitrievski,1.39,0,3629273,2021-12-18 14:00:00,Rayo Vallecano
332,90,,Keeper,241059,9866,Fernando Pacheco,1.34,2,3629273,2021-12-18 14:00:00,Deportivo Alaves
333,90,,Keeper,340020,8302,Yassine Bounou,1.39,1,3629132,2021-12-21 21:30:00,Sevilla
334,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.33,1,3629132,2021-12-21 21:30:00,Barcelona
335,90,,Keeper,340020,8302,Yassine Bounou,0.55,1,3629272,2021-12-18 21:00:00,Sevilla
336,90,,Keeper,177126,9906,Jan Oblak,0.98,2,3629272,2021-12-18 21:00:00,Atletico Madrid
337,90,,Keeper,185644,8560,Mathew Ryan,1.73,3,3629271,2021-12-18 16:15:00,Real Sociedad
338,90,,Keeper,245555,10205,Geronimo Rulli,1.16,1,3629271,2021-12-18 16:15:00,Villarreal
339,90,,Keeper,777035,7878,Luis Maximiano,0.62,1,3629177,2021-12-22 19:00:00,Granada
340,90,,Keeper,177126,9906,Jan Oblak,1.63,2,3629177,2021-12-22 19:00:00,Atletico Madrid
341,90,,Keeper,1280020,8315,Julen Agirrezabala,2.11,2,3629294,2021-12-22 21:30:00,Athletic Club
342,90,,Keeper,170323,8633,Thibaut Courtois,0.62,1,3629294,2021-12-22 21:30:00,Real Madrid
343,90,,Keeper,777035,7878,Luis Maximiano,1.17,1,3629268,2021-12-19 14:00:00,Granada
344,90,,Keeper,114762,8661,Manolo Reina,2.38,4,3629268,2021-12-19 14:00:00,Mallorca
345,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.69,2,3629265,2021-12-18 18:30:00,Barcelona
346,90,,Keeper,303353,10268,Edgar Badia,2.45,3,3629265,2021-12-18 18:30:00,Elche
347,90,,Keeper,1280020,8315,Julen Agirrezabala,2.39,2,3629264,2021-12-19 16:15:00,Athletic Club
348,90,,Keeper,361717,8603,Rui Silva,1.90,3,3629264,2021-12-19 16:15:00,Real Betis
349,90,,Keeper,581919,8305,David Soria,0.55,0,3629267,2021-12-19 18:30:00,Getafe
350,90,,Keeper,170323,8633,Thibaut Courtois,0,0,3629270,2021-12-19 21:00:00,Real Madrid
351,90,,Keeper,486981,8385,Jeremias Ledesma,2.38,0,3629270,2021-12-19 21:00:00,Cadiz
352,90,,Keeper,581919,8305,David Soria,1.14,0,3629278,2022-01-02 14:00:00,Getafe
353,90,,Keeper,170323,8633,Thibaut Courtois,0.63,1,3629278,2022-01-02 14:00:00,Real Madrid
354,90,,Keeper,212512,10267,Jasper Cillessen,1.50,2,3629281,2021-12-31 16:15:00,Valencia
355,90,,Keeper,41466,8558,Diego Lopez,0.06,1,3629281,2021-12-31 16:15:00,Espanyol
356,90,,Keeper,177126,9906,Jan Oblak,0,0,3629275,2022-01-02 16:15:00,Atletico Madrid
357,90,,Keeper,770880,8370,Luca Zidane,0.91,2,3629275,2022-01-02 16:15:00,Rayo Vallecano
358,90,,Keeper,1088754,9866,Jesus Owono,0.75,1,3629274,2022-01-02 18:30:00,Deportivo Alaves
359,90,,Keeper,616539,8560,Alex Remiro,1.37,1,3629274,2022-01-02 18:30:00,Real Sociedad
360,90,,Keeper,361717,8603,Rui Silva,1.49,2,3629276,2022-01-02 18:30:00,Real Betis
361,90,,Keeper,592412,9910,Matias Dituro,0.47,0,3629276,2022-01-02 18:30:00,Celta Vigo
362,90,,Keeper,303353,10268,Edgar Badia,0.73,0,3629283,2022-01-02 16:15:00,Elche
363,90,,Keeper,777035,7878,Luis Maximiano,0.24,0,3629283,2022-01-02 16:15:00,Granada
364,90,,Keeper,114762,8661,Manolo Reina,0.84,1,3629277,2022-01-02 21:00:00,Mallorca
365,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.52,0,3629277,2022-01-02 21:00:00,Barcelona
366,90,,Keeper,245555,10205,Geronimo Rulli,0.58,0,3629282,2022-01-03 19:00:00,Villarreal
367,90,,Keeper,213471,8581, Aitor,3.64,5,3629282,2022-01-03 19:00:00,Levante
368,90,,Keeper,770880,8370,Luca Zidane,1.65,1,3629292,2022-01-09 14:00:00,Rayo Vallecano
369,90,,Keeper,361717,8603,Rui Silva,1.29,1,3629292,2022-01-09 14:00:00,Real Betis
370,90,,Keeper,241059,9866,Fernando Pacheco,0.60,0,3629284,2022-01-09 18:30:00,Deportivo Alaves
371,90,,Keeper,660625,8315,Unai Simon,0.17,0,3629284,2022-01-09 18:30:00,Athletic Club
372,90,,Keeper,683762,8371,Sergio Herrera,2.70,3,3629280,2022-01-03 21:05:00,Osasuna
373,90,,Keeper,280818,8302,Marko Dmitrovic,0.16,0,3629291,2022-01-09 16:15:00,Sevilla
374,90,,Keeper,581919,8305,David Soria,0.46,1,3629291,2022-01-09 16:15:00,Getafe
375,90,,Keeper,486981,8385,Jeremias Ledesma,0.79,1,3629279,2022-01-03 21:15:00,Cadiz
376,90,,Keeper,340020,8302,Yassine Bounou,0.15,0,3629279,2022-01-03 21:15:00,Sevilla
377,90,,Keeper,683762,8371,Sergio Herrera,0.06,0,3629288,2022-01-09 18:30:00,Osasuna
378,90,,Keeper,486981,8385,Jeremias Ledesma,2.08,2,3629288,2022-01-09 18:30:00,Cadiz
379,90,,Keeper,213471,8581, Aitor,2.23,0,3629287,2022-01-08 14:00:00,Levante
380,90,,Keeper,1187702,8661,Leo Román,2.10,2,3629287,2022-01-08 14:00:00,Mallorca
381,90,,Keeper,616539,8560,Alex Remiro,0,0,3629290,2022-01-08 16:15:00,Real Sociedad
382,90,,Keeper,592412,9910,Matias Dituro,1.01,1,3629290,2022-01-08 16:15:00,Celta Vigo
383,90,,Keeper,1167220,8558,Joan Garcia,0.76,2,3629286,2022-01-10 21:00:00,Espanyol
384,90,,Keeper,303353,10268,Edgar Badia,1.01,1,3629286,2022-01-10 21:00:00,Elche
385,90,,Keeper,777035,7878,Luis Maximiano,0.48,1,3629285,2022-01-08 18:30:00,Granada
386,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.24,1,3629285,2022-01-08 18:30:00,Barcelona
387,90,,Keeper,170323,8633,Thibaut Courtois,2.27,1,3629289,2022-01-08 21:00:00,Real Madrid
388,90,,Keeper,212512,10267,Jasper Cillessen,4.12,4,3629289,2022-01-08 21:00:00,Valencia
389,90,,Keeper,245555,10205,Geronimo Rulli,0.36,2,3629293,2022-01-09 21:00:00,Villarreal
390,90,,Keeper,177126,9906,Jan Oblak,1.98,2,3629293,2022-01-09 21:00:00,Atletico Madrid
391,90,,Keeper,303353,10268,Edgar Badia,0.67,0,3629303,2022-01-16 14:00:00,Elche
392,90,,Keeper,245555,10205,Geronimo Rulli,0.11,1,3629303,2022-01-16 14:00:00,Villarreal
393,90,,Keeper,581919,8305,David Soria,0.83,2,3629300,2022-01-20 19:00:00,Getafe
394,90,,Keeper,777035,7878,Luis Maximiano,1.79,4,3629300,2022-01-20 19:00:00,Granada
395,90,,Keeper,592412,9910,Matias Dituro,0,0,3629298,2022-01-19 19:00:00,Celta Vigo
396,90,,Keeper,683762,8371,Sergio Herrera,1.41,2,3629298,2022-01-19 19:00:00,Osasuna
397,18,,Keeper,212512,10267,Jasper Cillessen,0.17,1,3629302,2022-01-19 21:30:00,Valencia
398,90,,Keeper,942424,8302,Javier Diaz,0.55,1,3629302,2022-01-19 21:30:00,Sevilla
399,72,,Keeper,489240,10267, Jaume,0.17,0,3629302,2022-01-19 21:30:00,Valencia
400,90,,Keeper,37421,8603,Claudio Bravo,0.21,0,3629297,2022-01-18 20:00:00,Real Betis
401,90,,Keeper,241059,9866,Fernando Pacheco,2.10,4,3629297,2022-01-18 20:00:00,Deportivo Alaves
402,90,,Keeper,41466,8558,Diego Lopez,3.54,4,3629307,2022-01-21 21:00:00,Espanyol
403,90,,Keeper,37421,8603,Claudio Bravo,1.10,1,3629307,2022-01-21 21:00:00,Real Betis
404,90,,Keeper,486981,8385,Jeremias Ledesma,2.09,2,3629301,2022-01-18 21:30:00,Cadiz
405,90,,Keeper,41466,8558,Diego Lopez,1.75,2,3629301,2022-01-18 21:30:00,Espanyol
406,90,,Keeper,213471,8581, Aitor,1.47,2,3629308,2022-01-22 14:00:00,Levante
407,90,,Keeper,486981,8385,Jeremias Ledesma,0.85,0,3629308,2022-01-22 14:00:00,Cadiz
408,90,,Keeper,280818,8302,Marko Dmitrovic,0.66,2,3629311,2022-01-22 18:30:00,Sevilla
409,90,,Keeper,592412,9910,Matias Dituro,0.89,2,3629311,2022-01-22 18:30:00,Celta Vigo
410,90,,Keeper,245555,10205,Geronimo Rulli,0.73,0,3629313,2022-01-22 16:15:00,Villarreal
411,90,,Keeper,1187702,8661,Leo Román,1.55,3,3629313,2022-01-22 16:15:00,Mallorca
412,90,,Keeper,777035,7878,Luis Maximiano,2.08,2,3629306,2022-01-23 14:00:00,Granada
413,90,,Keeper,683762,8371,Sergio Herrera,0.26,0,3629306,2022-01-23 14:00:00,Osasuna
414,90,,Keeper,177126,9906,Jan Oblak,1.41,2,3629305,2022-01-22 21:00:00,Atletico Madrid
415,90,,Keeper,489240,10267, Jaume,2.84,3,3629305,2022-01-22 21:00:00,Valencia
416,90,,Keeper,170323,8633,Thibaut Courtois,1.34,2,3629309,2022-01-23 16:15:00,Real Madrid
417,90,,Keeper,303353,10268,Edgar Badia,3.66,2,3629309,2022-01-23 16:15:00,Elche
418,90,,Keeper,241059,9866,Fernando Pacheco,1.49,1,3629304,2022-01-23 21:00:00,Deportivo Alaves
419,90,,Keeper,184554,8634,Marc-Andre ter Stegen,0.26,0,3629304,2022-01-23 21:00:00,Barcelona
420,90,,Keeper,770880,8370,Luca Zidane,0.50,1,3629312,2022-01-23 18:30:00,Rayo Vallecano
421,90,,Keeper,660625,8315,Unai Simon,0.36,0,3629312,2022-01-23 18:30:00,Athletic Club
422,90,,Keeper,616539,8560,Alex Remiro,0.32,0,3629310,2022-01-23 18:30:00,Real Sociedad
423,90,,Keeper,581919,8305,David Soria,0.92,0,3629310,2022-01-23 18:30:00,Getafe
424,90,,Keeper,303353,10268,Edgar Badia,0.85,1,3629323,2022-02-05 14:00:00,Elche
425,90,,Keeper,241059,9866,Fernando Pacheco,1.35,3,3629323,2022-02-05 14:00:00,Deportivo Alaves
426,90,,Keeper,300532,8661,Sergio Rico,1.93,1,3629318,2022-02-05 16:15:00,Mallorca
427,90,,Keeper,486981,8385,Jeremias Ledesma,2.56,2,3629318,2022-02-05 16:15:00,Cadiz
428,85,,Keeper,581919,8305,David Soria,0.17,0,3629319,2022-02-04 21:00:00,Getafe
429,90,,Keeper,213471,8581, Aitor,1.69,3,3629319,2022-02-04 21:00:00,Levante
430,5,,Keeper,1022354,8305,Diego Conde,0.17,0,3629319,2022-02-04 21:00:00,Getafe
431,90,,Keeper,592412,9910,Matias Dituro,0,0,3629317,2022-02-05 18:30:00,Celta Vigo
432,90,,Keeper,254241,8370,Stole Dimitrievski,0.67,2,3629317,2022-02-05 18:30:00,Rayo Vallecano
433,90,,Keeper,660625,8315,Unai Simon,0.97,1,3629314,2022-02-07 21:00:00,Athletic Club
434,90,,Keeper,41466,8558,Diego Lopez,1.77,2,3629314,2022-02-07 21:00:00,Espanyol
435,90,,Keeper,683762,8371,Sergio Herrera,1.35,0,3629320,2022-02-05 21:00:00,Osasuna
436,90,,Keeper,340020,8302,Yassine Bounou,0.32,0,3629320,2022-02-05 21:00:00,Sevilla
437,90,,Keeper,340020,8302,Yassine Bounou,0.09,0,3629331,2022-02-11 21:00:00,Sevilla
438,90,,Keeper,303353,10268,Edgar Badia,0.92,2,3629331,2022-02-11 21:00:00,Elche
439,90,,Keeper,184554,8634,Marc-Andre ter Stegen,1.40,2,3629315,2022-02-06 16:15:00,Barcelona
440,90,,Keeper,177126,9906,Jan Oblak,1.25,4,3629315,2022-02-06 16:15:00,Atletico Madrid
441,90,,Keeper,948800,10267,Giorgi Mamardashvili,0.11,0,3629322,2022-02-06 14:00:00,Valencia
442,90,,Keeper,616539,8560,Alex Remiro,0.50,0,3629322,2022-02-06 14:00:00,Real Sociedad
443,90,,Keeper,170323,8633,Thibaut Courtois,0.24,0,3629321,2022-02-06 21:00:00,Real Madrid
444,90,,Keeper,777035,7878,Luis Maximiano,2.46,1,3629321,2022-02-06 21:00:00,Granada
445,90,,Keeper,361717,8603,Rui Silva,1.30,2,3629316,2022-02-06 18:30:00,Real Betis
446,90,,Keeper,245555,10205,Geronimo Rulli,0.72,0,3629316,2022-02-06 18:30:00,Villarreal
447,90,,Keeper,241059,9866,Fernando Pacheco,1.40,1,3629324,2022-02-13 14:00:00,Deportivo Alaves
448,90,,Keeper,948800,10267,Giorgi Mamardashvili,2.10,2,3629324,2022-02-13 14:00:00,Valencia
449,90,,Keeper,1041445,8581,Dani Cárdenas,2.65,4,3629329,2022-02-13 16:15:00,Levante
450,90,,Keeper,361717,8603,Rui Silva,1.90,2,3629329,2022-02-13 16:15:00,Real Betis
451,90,,Keeper,616539,8560,Alex Remiro,0.85,0,3629330,2022-02-13 18:30:00,Real Sociedad
452,90,,Keeper,777035,7878,Luis Maximiano,3.55,2,3629330,2022-02-13 18:30:00,Granada
453,90,,Keeper,41466,8558,Diego Lopez,1.32,2,3629328,2022-02-13 21:00:00,Espanyol
