,team_id,team,zone,perc_for,perc_against,classed,self_rank,opp_rank,biv_rank,season
401,603,Sampdoria,12,0.2686567164,0.7313432836,opp,0.0967741935,0.4193548387,1,2021/2022
402,603,Sampdoria,13,0.8230088496,0.1769911504,team,0.9677419355,0.1935483871,7,2021/2022
403,603,Sampdoria,14,0.7326388889,0.2673611111,team,0.8064516129,0.3548387097,7,2021/2022
404,603,Sampdoria,15,0.6728723404,0.3271276596,team,0.935483871,0.5161290323,8,2021/2022
405,603,Sampdoria,16,0.488172043,0.511827957,contested,0.8709677419,0.935483871,9,2021/2022
406,603,Sampdoria,17,0.3618421053,0.6381578947,opp,0.6129032258,1.0,9,2021/2022
407,603,Sampdoria,18,0.1437308869,0.8562691131,opp,0.1612903226,0.9677419355,3,2021/2022
408,603,Sampdoria,19,0.7386363636,0.2613636364,team,0.2903225806,0.064516129,1,2021/2022
409,603,Sampdoria,20,0.7014218009,0.2985781991,team,0.4677419355,0.2580645161,4,2021/2022
410,603,Sampdoria,21,0.6677316294,0.3322683706,team,0.7419354839,0.4516129032,8,2021/2022
411,603,Sampdoria,22,0.5339233038,0.4660766962,contested,0.7096774194,0.6451612903,9,2021/2022
412,603,Sampdoria,23,0.4093959732,0.5906040268,opp,0.3870967742,0.7096774194,3,2021/2022
413,603,Sampdoria,24,0.2772277228,0.7227722772,opp,0.0322580645,0.3225806452,1,2021/2022
414,603,Sampdoria,25,0.5565217391,0.4434782609,team,0.2580645161,0.1612903226,1,2021/2022
415,603,Sampdoria,26,0.558490566,0.441509434,team,0.4677419355,0.4838709677,5,2021/2022
416,603,Sampdoria,27,0.5079872204,0.4920127796,contested,0.5806451613,0.6129032258,9,2021/2022
417,603,Sampdoria,28,0.5426356589,0.4573643411,contested,0.7741935484,0.7419354839,9,2021/2022
418,603,Sampdoria,29,0.4109090909,0.5890909091,opp,0.3548387097,0.6774193548,3,2021/2022
419,603,Sampdoria,30,0.4078947368,0.5921052632,opp,0.064516129,0.1290322581,1,2021/2022
420,695,Empoli,1,0.5142857143,0.4857142857,contested,0.1935483871,0.2580645161,1,2021/2022
421,695,Empoli,2,0.4331797235,0.5668202765,opp,0.7741935484,0.935483871,9,2021/2022
422,695,Empoli,3,0.4509345794,0.5490654206,contested,0.8064516129,0.8709677419,9,2021/2022
423,695,Empoli,4,0.463356974,0.536643026,contested,0.8387096774,0.8225806452,9,2021/2022
424,695,Empoli,5,0.5144508671,0.4855491329,contested,0.7096774194,0.5483870968,8,2021/2022
425,695,Empoli,6,0.4949494949,0.5050505051,contested,0.0967741935,0.1290322581,1,2021/2022
426,695,Empoli,7,0.6587301587,0.3412698413,team,0.3548387097,0.064516129,1,2021/2022
427,695,Empoli,8,0.5333333333,0.4666666667,contested,0.5806451613,0.3870967742,7,2021/2022
428,695,Empoli,9,0.4863013699,0.5136986301,contested,0.5161290323,0.5161290323,5,2021/2022
429,695,Empoli,10,0.3890784983,0.6109215017,opp,0.4516129032,0.6774193548,6,2021/2022
430,695,Empoli,11,0.3466666667,0.6533333333,opp,0.2580645161,0.4838709677,2,2021/2022
431,695,Empoli,12,0.3563218391,0.6436781609,opp,0.064516129,0.1612903226,1,2021/2022
432,695,Empoli,13,0.8156996587,0.1843003413,team,0.9677419355,0.3225806452,7,2021/2022
433,695,Empoli,14,0.5761904762,0.4238095238,team,0.9193548387,0.6451612903,9,2021/2022
434,695,Empoli,15,0.4776119403,0.5223880597,contested,0.6612903226,0.6129032258,9,2021/2022
435,695,Empoli,16,0.3423913043,0.6576086957,opp,0.4838709677,0.9032258065,6,2021/2022
436,695,Empoli,17,0.3252279635,0.6747720365,opp,0.4193548387,0.7419354839,3,2021/2022
437,695,Empoli,18,0.1764705882,0.8235294118,opp,0.1612903226,1.0,3,2021/2022
438,695,Empoli,19,0.6451612903,0.3548387097,team,0.3064516129,0.0967741935,1,2021/2022
439,695,Empoli,20,0.5776173285,0.4223826715,team,0.6612903226,0.3548387097,7,2021/2022
440,695,Empoli,21,0.4596273292,0.5403726708,contested,0.5483870968,0.5806451613,6,2021/2022
441,695,Empoli,22,0.389380531,0.610619469,opp,0.3870967742,0.4516129032,2,2021/2022
442,695,Empoli,23,0.3703703704,0.6296296296,opp,0.3064516129,0.4193548387,1,2021/2022
443,695,Empoli,24,0.2934782609,0.7065217391,opp,0.0322580645,0.2258064516,1,2021/2022
444,695,Empoli,25,0.487012987,0.512987013,contested,0.2258064516,0.2903225806,1,2021/2022
445,695,Empoli,26,0.4422604423,0.5577395577,opp,0.7419354839,0.8225806452,9,2021/2022
446,695,Empoli,27,0.4154786151,0.5845213849,opp,0.8709677419,0.9677419355,9,2021/2022
447,695,Empoli,28,0.5193133047,0.4806866953,contested,0.9193548387,0.7741935484,9,2021/2022
448,695,Empoli,29,0.4553314121,0.5446685879,contested,0.6129032258,0.7096774194,9,2021/2022
449,695,Empoli,30,0.4867256637,0.5132743363,contested,0.1290322581,0.1935483871,1,2021/2022
450,742,Monza,1,0.5572519084,0.4427480916,team,0.2580645161,0.1935483871,1,2021/2022
451,742,Monza,2,0.4309392265,0.5690607735,opp,0.3870967742,0.8064516129,3,2021/2022
452,742,Monza,3,0.416988417,0.583011583,opp,0.6451612903,0.9677419355,9,2021/2022
453,742,Monza,4,0.4796116505,0.5203883495,contested,0.7741935484,0.935483871,9,2021/2022
454,742,Monza,5,0.546875,0.453125,contested,0.6129032258,0.6774193548,9,2021/2022
455,742,Monza,6,0.4848484848,0.5151515152,contested,0.0967741935,0.1612903226,1,2021/2022
456,742,Monza,7,0.6474820144,0.3525179856,team,0.2903225806,0.1290322581,1,2021/2022
457,742,Monza,8,0.6363636364,0.3636363636,team,0.5483870968,0.3870967742,4,2021/2022
458,742,Monza,9,0.5623409669,0.4376590331,team,0.7096774194,0.6451612903,9,2021/2022
459,742,Monza,10,0.5078947368,0.4921052632,contested,0.5161290323,0.7419354839,6,2021/2022
460,742,Monza,11,0.4636015326,0.5363984674,contested,0.3225806452,0.5161290323,2,2021/2022
461,742,Monza,12,0.2222222222,0.7777777778,opp,0.0322580645,0.3387096774,1,2021/2022
462,742,Monza,13,0.7990430622,0.2009569378,team,0.935483871,0.3387096774,7,2021/2022
463,742,Monza,14,0.7554112554,0.2445887446,team,0.9677419355,0.4193548387,7,2021/2022
464,742,Monza,15,0.6894409938,0.3105590062,team,0.9032258065,0.5806451613,9,2021/2022
465,742,Monza,16,0.4965675057,0.5034324943,contested,0.6774193548,0.8709677419,9,2021/2022
466,742,Monza,17,0.4784688995,0.5215311005,contested,0.5806451613,0.8387096774,9,2021/2022
467,742,Monza,18,0.1636363636,0.8363636364,opp,0.1935483871,1.0,3,2021/2022
468,742,Monza,19,0.625,0.375,team,0.2258064516,0.0967741935,1,2021/2022
469,742,Monza,20,0.7380952381,0.2619047619,team,0.4677419355,0.2258064516,4,2021/2022
470,742,Monza,21,0.6395663957,0.3604336043,team,0.7419354839,0.4516129032,8,2021/2022
471,742,Monza,22,0.6195121951,0.3804878049,team,0.8387096774,0.6129032258,9,2021/2022
472,742,Monza,23,0.4688644689,0.5311355311,contested,0.3548387097,0.5483870968,2,2021/2022
473,742,Monza,24,0.3097345133,0.6902654867,opp,0.064516129,0.2903225806,1,2021/2022
474,742,Monza,25,0.6288659794,0.3711340206,team,0.1612903226,0.064516129,1,2021/2022
475,742,Monza,26,0.5758513932,0.4241486068,team,0.4677419355,0.4838709677,5,2021/2022
476,742,Monza,27,0.5649202733,0.4350797267,team,0.8064516129,0.7741935484,9,2021/2022
477,742,Monza,28,0.561694291,0.438305709,team,0.8709677419,0.9032258065,9,2021/2022
478,742,Monza,29,0.4802259887,0.5197740113,contested,0.4193548387,0.7096774194,3,2021/2022
479,742,Monza,30,0.4615384615,0.5384615385,contested,0.1290322581,0.2580645161,1,2021/2022
480,1025,Salernitana,1,0.5945945946,0.4054054054,team,0.1612903226,0.1612903226,1,2021/2022
481,1025,Salernitana,2,0.5476190476,0.4523809524,contested,0.7096774194,0.4516129032,8,2021/2022
482,1025,Salernitana,3,0.5204678363,0.4795321637,contested,0.8709677419,0.8709677419,9,2021/2022
483,1025,Salernitana,4,0.5664739884,0.4335260116,team,0.9516129032,0.7741935484,9,2021/2022
484,1025,Salernitana,5,0.4918918919,0.5081081081,contested,0.6774193548,0.6129032258,9,2021/2022
485,1025,Salernitana,6,0.4262295082,0.5737704918,opp,0.1290322581,0.2258064516,1,2021/2022
486,1025,Salernitana,7,0.7218543046,0.2781456954,team,0.3548387097,0.0967741935,1,2021/2022
487,1025,Salernitana,8,0.5826771654,0.4173228346,team,0.4516129032,0.3548387097,4,2021/2022
488,1025,Salernitana,9,0.564556962,0.435443038,team,0.8064516129,0.5483870968,8,2021/2022
489,1025,Salernitana,10,0.395505618,0.604494382,opp,0.6451612903,0.9032258065,9,2021/2022
490,1025,Salernitana,11,0.3344262295,0.6655737705,opp,0.3225806452,0.6774193548,3,2021/2022
491,1025,Salernitana,12,0.1935483871,0.8064516129,opp,0.0322580645,0.2903225806,1,2021/2022
492,1025,Salernitana,13,0.75,0.25,team,0.9516129032,0.3225806452,7,2021/2022
493,1025,Salernitana,14,0.5939675174,0.4060324826,team,0.8387096774,0.5806451613,9,2021/2022
494,1025,Salernitana,15,0.5723014257,0.4276985743,team,0.9032258065,0.7096774194,9,2021/2022
495,1025,Salernitana,16,0.4132231405,0.5867768595,opp,0.7741935484,0.935483871,9,2021/2022
496,1025,Salernitana,17,0.3424657534,0.6575342466,opp,0.4838709677,0.9677419355,6,2021/2022
497,1025,Salernitana,18,0.1628959276,0.8371040724,opp,0.2258064516,1.0,3,2021/2022
498,1025,Salernitana,19,0.7043478261,0.2956521739,team,0.2580645161,0.064516129,1,2021/2022
499,1025,Salernitana,20,0.5605536332,0.4394463668,team,0.5806451613,0.3870967742,7,2021/2022
500,1025,Salernitana,21,0.5277777778,0.4722222222,contested,0.6129032258,0.4838709677,8,2021/2022
501,1025,Salernitana,22,0.4259259259,0.5740740741,opp,0.5483870968,0.7419354839,6,2021/2022
502,1025,Salernitana,23,0.331010453,0.668989547,opp,0.2903225806,0.6451612903,3,2021/2022
503,1025,Salernitana,24,0.2150537634,0.7849462366,opp,0.064516129,0.2580645161,1,2021/2022
504,1025,Salernitana,25,0.593220339,0.406779661,team,0.1935483871,0.1935483871,1,2021/2022
505,1025,Salernitana,26,0.468401487,0.531598513,contested,0.3870967742,0.4193548387,1,2021/2022
506,1025,Salernitana,27,0.4010152284,0.5989847716,opp,0.5161290323,0.8387096774,6,2021/2022
507,1025,Salernitana,28,0.453271028,0.546728972,contested,0.7419354839,0.8064516129,9,2021/2022
508,1025,Salernitana,29,0.4483870968,0.5516129032,opp,0.4193548387,0.5161290323,2,2021/2022
509,1025,Salernitana,30,0.4942528736,0.5057471264,contested,0.0967741935,0.1290322581,1,2021/2022
510,2036,Spezia,1,0.5294117647,0.4705882353,contested,0.1612903226,0.0967741935,1,2021/2022
511,2036,Spezia,2,0.5157232704,0.4842767296,contested,0.6129032258,0.4032258065,7,2021/2022
512,2036,Spezia,3,0.4343891403,0.5656108597,opp,0.7741935484,0.7741935484,9,2021/2022
513,2036,Spezia,4,0.4682352941,0.5317647059,contested,0.8225806452,0.7419354839,9,2021/2022
514,2036,Spezia,5,0.4125326371,0.5874673629,opp,0.5161290323,0.7096774194,6,2021/2022
515,2036,Spezia,6,0.4603174603,0.5396825397,contested,0.1935483871,0.2258064516,1,2021/2022
516,2036,Spezia,7,0.6323529412,0.3676470588,team,0.3225806452,0.1290322581,1,2021/2022
517,2036,Spezia,8,0.5141955836,0.4858044164,contested,0.5806451613,0.4032258065,7,2021/2022
518,2036,Spezia,9,0.456043956,0.543956044,contested,0.6451612903,0.6129032258,9,2021/2022
519,2036,Spezia,10,0.3530927835,0.6469072165,opp,0.4516129032,0.8225806452,6,2021/2022
520,2036,Spezia,11,0.304029304,0.695970696,opp,0.2580645161,0.5806451613,3,2021/2022
521,2036,Spezia,12,0.2857142857,0.7142857143,opp,0.064516129,0.2903225806,1,2021/2022
522,2036,Spezia,13,0.8029661017,0.1970338983,team,0.9677419355,0.3225806452,7,2021/2022
523,2036,Spezia,14,0.6445396146,0.3554603854,team,0.935483871,0.4516129032,8,2021/2022
524,2036,Spezia,15,0.5423340961,0.4576659039,contested,0.9032258065,0.6451612903,9,2021/2022
525,2036,Spezia,16,0.3455723542,0.6544276458,opp,0.5483870968,0.9677419355,6,2021/2022
526,2036,Spezia,17,0.3066037736,0.6933962264,opp,0.4193548387,0.935483871,3,2021/2022
527,2036,Spezia,18,0.1632653061,0.8367346939,opp,0.2258064516,1.0,3,2021/2022
528,2036,Spezia,19,0.6692307692,0.3307692308,team,0.3548387097,0.064516129,1,2021/2022
529,2036,Spezia,20,0.6375838926,0.3624161074,team,0.7419354839,0.3548387097,7,2021/2022
530,2036,Spezia,21,0.5096952909,0.4903047091,contested,0.7096774194,0.5161290323,8,2021/2022
531,2036,Spezia,22,0.3104395604,0.6895604396,opp,0.3870967742,0.8225806452,3,2021/2022
532,2036,Spezia,23,0.3099630996,0.6900369004,opp,0.2903225806,0.5483870968,2,2021/2022
533,2036,Spezia,24,0.2647058824,0.7352941176,opp,0.0322580645,0.2580645161,1,2021/2022
534,2036,Spezia,25,0.462962963,0.537037037,contested,0.1290322581,0.1612903226,1,2021/2022
535,2036,Spezia,26,0.52,0.48,contested,0.6774193548,0.4838709677,8,2021/2022
536,2036,Spezia,27,0.4412416851,0.5587583149,opp,0.8225806452,0.8709677419,9,2021/2022
537,2036,Spezia,28,0.4576612903,0.5423387097,contested,0.8709677419,0.9032258065,9,2021/2022
538,2036,Spezia,29,0.4145658263,0.5854341737,opp,0.4838709677,0.6774193548,6,2021/2022
539,2036,Spezia,30,0.3714285714,0.6285714286,opp,0.0967741935,0.1935483871,1,2021/2022
540,2174,Cremonese,1,0.53,0.47,contested,0.1612903226,0.0967741935,1,2021/2022
541,2174,Cremonese,2,0.4311926606,0.5688073394,opp,0.7258064516,0.6612903226,9,2021/2022
542,2174,Cremonese,3,0.3606138107,0.6393861893,opp,0.7258064516,0.935483871,9,2021/2022
543,2174,Cremonese,4,0.3926553672,0.6073446328,opp,0.6451612903,0.8387096774,9,2021/2022
544,2174,Cremonese,5,0.3614457831,0.6385542169,opp,0.4193548387,0.4838709677,2,2021/2022
545,2174,Cremonese,6,0.3292682927,0.6707317073,opp,0.064516129,0.1612903226,1,2021/2022
546,2174,Cremonese,7,0.5966386555,0.4033613445,team,0.3064516129,0.1290322581,1,2021/2022
547,2174,Cremonese,8,0.5912698413,0.4087301587,team,0.8064516129,0.3387096774,7,2021/2022
548,2174,Cremonese,9,0.4329268293,0.5670731707,opp,0.7741935484,0.6612903226,9,2021/2022
549,2174,Cremonese,10,0.375,0.625,opp,0.4516129032,0.7741935484,6,2021/2022
550,2174,Cremonese,11,0.3194444444,0.6805555556,opp,0.2580645161,0.4193548387,1,2021/2022
551,2174,Cremonese,12,0.25,0.75,opp,0.0322580645,0.1935483871,1,2021/2022
552,2174,Cremonese,13,0.7582159624,0.2417840376,team,0.9677419355,0.3387096774,7,2021/2022
553,2174,Cremonese,14,0.5853658537,0.4146341463,team,0.935483871,0.5322580645,8,2021/2022
554,2174,Cremonese,15,0.5014164306,0.4985835694,contested,0.9032258065,0.5806451613,9,2021/2022
555,2174,Cremonese,16,0.4162162162,0.5837837838,opp,0.8387096774,0.8709677419,9,2021/2022
556,2174,Cremonese,17,0.3448275862,0.6551724138,opp,0.6774193548,0.9677419355,9,2021/2022
557,2174,Cremonese,18,0.1628440367,0.8371559633,opp,0.3064516129,1.0,3,2021/2022
558,2174,Cremonese,19,0.623853211,0.376146789,team,0.2258064516,0.064516129,1,2021/2022
559,2174,Cremonese,20,0.4941634241,0.5058365759,contested,0.5483870968,0.3870967742,4,2021/2022
560,2174,Cremonese,21,0.4703832753,0.5296167247,contested,0.6129032258,0.4516129032,8,2021/2022
561,2174,Cremonese,22,0.396039604,0.603960396,opp,0.4838709677,0.6129032258,6,2021/2022
562,2174,Cremonese,23,0.3307086614,0.6692913386,opp,0.3548387097,0.5322580645,2,2021/2022
563,2174,Cremonese,24,0.2727272727,0.7272727273,opp,0.1290322581,0.2903225806,1,2021/2022
564,2174,Cremonese,25,0.5,0.5,contested,0.1935483871,0.2258064516,1,2021/2022
565,2174,Cremonese,26,0.4,0.6,opp,0.5161290323,0.7258064516,6,2021/2022
566,2174,Cremonese,27,0.3782234957,0.6217765043,opp,0.5806451613,0.9032258065,9,2021/2022
567,2174,Cremonese,28,0.4435261708,0.5564738292,opp,0.8709677419,0.8064516129,9,2021/2022
568,2174,Cremonese,29,0.3201438849,0.6798561151,opp,0.3870967742,0.7258064516,3,2021/2022
569,2174,Cremonese,30,0.2828282828,0.7171717172,opp,0.0967741935,0.2580645161,1,2021/2022
570,2182,Sassuolo,1,0.4895833333,0.5104166667,contested,0.1935483871,0.1935483871,1,2021/2022
571,2182,Sassuolo,2,0.4572368421,0.5427631579,contested,0.4193548387,0.5806451613,3,2021/2022
572,2182,Sassuolo,3,0.5135135135,0.4864864865,contested,0.7741935484,0.6612903226,9,2021/2022
573,2182,Sassuolo,4,0.5027322404,0.4972677596,contested,0.7096774194,0.7096774194,9,2021/2022
574,2182,Sassuolo,5,0.4464944649,0.5535055351,opp,0.3548387097,0.5161290323,2,2021/2022
575,2182,Sassuolo,6,0.4831460674,0.5168539326,contested,0.1290322581,0.1290322581,1,2021/2022
576,2182,Sassuolo,7,0.610619469,0.389380531,team,0.2580645161,0.0967741935,1,2021/2022
577,2182,Sassuolo,8,0.587628866,0.412371134,team,0.5161290323,0.3870967742,4,2021/2022
578,2182,Sassuolo,9,0.549689441,0.450310559,contested,0.6774193548,0.4838709677,8,2021/2022
579,2182,Sassuolo,10,0.4570637119,0.5429362881,contested,0.4838709677,0.7419354839,6,2021/2022
580,2182,Sassuolo,11,0.3542234332,0.6457765668,opp,0.3870967742,0.9032258065,3,2021/2022
581,2182,Sassuolo,12,0.2941176471,0.7058823529,opp,0.0806451613,0.3548387097,1,2021/2022
582,2182,Sassuolo,13,0.8366336634,0.1633663366,team,0.9677419355,0.2580645161,7,2021/2022
583,2182,Sassuolo,14,0.5971428571,0.4028571429,team,0.8387096774,0.4193548387,7,2021/2022
584,2182,Sassuolo,15,0.53125,0.46875,contested,0.8064516129,0.6612903226,9,2021/2022
585,2182,Sassuolo,16,0.3935926773,0.6064073227,opp,0.5806451613,0.935483871,9,2021/2022
586,2182,Sassuolo,17,0.3398821218,0.6601178782,opp,0.6451612903,0.9677419355,9,2021/2022
587,2182,Sassuolo,18,0.1639722864,0.8360277136,opp,0.2903225806,1.0,3,2021/2022
588,2182,Sassuolo,19,0.6285714286,0.3714285714,team,0.1612903226,0.064516129,1,2021/2022
589,2182,Sassuolo,20,0.6928838951,0.3071161049,team,0.7419354839,0.2903225806,7,2021/2022
590,2182,Sassuolo,21,0.6114130435,0.3885869565,team,0.9032258065,0.4516129032,8,2021/2022
591,2182,Sassuolo,22,0.4479166667,0.5520833333,opp,0.5806451613,0.8387096774,9,2021/2022
592,2182,Sassuolo,23,0.3610223642,0.6389776358,opp,0.3225806452,0.8064516129,3,2021/2022
593,2182,Sassuolo,24,0.2347826087,0.7652173913,opp,0.0322580645,0.3225806452,1,2021/2022
594,2182,Sassuolo,25,0.547826087,0.452173913,contested,0.2258064516,0.2258064516,1,2021/2022
595,2182,Sassuolo,26,0.5227963526,0.4772036474,contested,0.5806451613,0.5483870968,8,2021/2022
596,2182,Sassuolo,27,0.5034482759,0.4965517241,contested,0.8709677419,0.8709677419,9,2021/2022
597,2182,Sassuolo,28,0.5717391304,0.4282608696,team,0.935483871,0.7741935484,9,2021/2022
598,2182,Sassuolo,29,0.4924924925,0.5075075075,contested,0.4516129032,0.6129032258,6,2021/2022
599,2182,Sassuolo,30,0.4545454545,0.5454545455,contested,0.0806451613,0.1612903226,1,2021/2022
